X-moves,1,4,9,16,25,36,49,64,81,100,121,144,169,196,225,256,289,324,361,400,441,484,529,576,625,676,729,784,841,900,961,1024,1089,1156,1225,1296,1369,1444,1521,1600,1681,1764,1849,1936,2025,2116,2209,2304,2401,2500,2601,2704,2809,2916,3025,3136,3249,3364,3481,3600,3721,3844,3969,4096,4225,4356,4489,4624,4761,4900,5041,5184,5329,5476,5625,5776,5929,6084,6241,6400,6561,6724,6889,7056,7225,7396,7569,7744,7921,8100,8281,8464,8649,8836,9025,9216,9409,9604,9801,10000,10201,10404,10609,10816,11025,11236,11449,11664,11881,12100,12321,12544,12769,12996,13225,13456,13689,13924,14161,14400,14641,14884,15129,15376,15625,15876,16129,16384,16641,16900,17161,17424,17689,17956,18225,18496,18769,19044,19321,19600,19881,20164,20449,20736,21025,21316,21609,21904,22201,22500,22801,23104,23409,23716,24025,24336,24649,24964,25281,25600,25921,26244,26569,26896,27225,27556,27889,28224,28561,28900,29241,29584,29929,30276,30625,30976,31329,31684,32041,32400,32761,33124,33489,33856,34225,34596,34969,35344,35721,36100,36481,36864,37249,37636,38025,38416,38809,39204,39601,40000,40401,40804,41209,41616,42025,42436,42849,43264,43681,44100,44521,44944,45369,45796,46225,46656,47089,47524,47961,48400,48841,49284,49729,50176,50625,51076,51529,51984,52441,52900,53361,53824,54289,54756,55225,55696,56169,56644,57121,57600,58081,58564,59049,59536,60025,60516,61009,61504,62001,62500,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,,Sum,Sum Squared,Mean,Square Sum,t-value,,,,,,,
1,667173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249684,0,0,0,0,0,0,0,0,0,0,0,83143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29955184,8.97313E+14,29.955184,2586926560,317.28726,1689613512,1000000,0.000001,,2536046304,1268.02442,0.002536049
2,0,227796,0,7634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7593,0,0,0,0,7555,0,0,0,0,0,0,0,0,0,0,22862,0,0,7567,0,0,0,0,7626,22821,15172,7689,0,0,7680,98237,15090,37889,15088,45187,15069,45274,52893,22897,0,37838,30396,22817,0,7636,67704,0,15058,22404,0,0,7538,0,0,15226,15158,0,0,38169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,67200483,4.5159E+15,68.76692478,6112125499,531.589262,1490954939,977221,1.02331E-06,,2650142846,1476.432311,0.00331634
3,18950,0,64439,0,2757,3419,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,729,2008,0,2214,0,2803,682,0,0,0,1386,0,0,0,2067,0,3429,1387,2837,693,2032,0,2055,1408,0,4119,666,1374,2778,2766,4141,673,3527,1379,1398,0,13799,1363,4837,4871,1397,5518,1415,2805,13376,17394,14736,11131,9733,7546,6982,36370,18121,22119,17247,16682,15079,37509,36272,35948,20156,23718,24380,20105,33135,12555,22217,18848,34094,13240,18389,19262,23640,11089,13300,19299,13236,24222,15248,20479,11165,13210,7712,7700,6138,1359,4079,11120,4194,5591,9068,4816,4115,0,2106,2737,1396,1414,2037,0,0,2130,1402,0,0,0,0,1414,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,85400895,7.29331E+15,85.400895,8225643645,819.2280803,932330778.2,1000000,0.000001,,2163359953,1081.681058,0.002163362
4,0,9193,967,15603,0,783,1921,367,124,0,628,0,406,0,0,0,0,258,0,0,0,0,0,0,0,72,0,204,60,718,267,841,769,1387,132,1205,306,861,532,315,897,139,657,133,875,474,4007,536,1898,822,1065,1062,1579,1074,955,1189,1647,2162,1418,3065,4646,1402,3253,2394,2859,1352,4502,2135,6220,3211,4677,5728,5973,9336,6443,9605,15837,11448,11522,10459,11816,17628,10567,16796,15743,15693,22542,21616,26693,27882,23431,25350,21904,23522,26833,26146,25857,19965,26842,21715,27000,20458,24070,21085,24282,19430,17576,22354,19093,21333,18697,17778,15371,14510,10645,9319,8125,8000,6844,9103,6585,5884,6530,4792,3873,2850,2605,3433,2680,689,962,1362,1087,676,922,515,335,574,65,336,316,0,251,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,92329367,8.52471E+15,92.54722316,9060467967,879.170785,515641434.7,997646,1.00236E-06,,1300165399,659.3481902,0.001337678
5,3294,0,3536,1060,3599,370,348,618,365,168,4,239,0,175,0,0,88,41,22,38,77,0,28,9,53,84,126,32,251,162,408,362,646,394,638,234,712,329,405,551,330,619,282,534,419,1285,428,2045,711,1301,680,814,782,830,995,1141,1342,1616,1997,2242,1621,2750,1893,2926,2289,2761,2250,3976,3455,4696,4041,4659,6803,6306,7459,9701,9391,11359,10822,10859,11803,12025,15005,13133,15350,19137,16942,21396,21543,23547,24536,22340,25093,25742,24963,25615,24335,25349,24185,26839,24575,25097,25022,25051,22736,23972,21631,21043,21438,21962,20230,18120,16894,15190,14598,11949,11360,10368,10603,8564,8180,7828,7164,6324,4816,4434,3765,3353,2742,2222,1805,1338,1158,1288,953,717,671,386,652,247,243,256,43,46,11,127,15,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,95850249,9.18727E+15,95.850249,9570553233,957.0013324,383282999.6,1000000,0.000001,,954103729,477.0523416,0.000954105
6,0,1736,87,1089,437,828,248,239,172,124,104,14,96,3,47,13,9,40,27,44,28,20,8,34,35,36,35,86,92,160,149,235,222,391,192,360,227,315,279,286,363,210,400,266,460,396,1028,453,909,540,663,624,732,758,867,928,1179,1274,1257,1580,1751,1555,2049,1987,2308,2063,2802,2747,3641,3566,4365,4849,5274,6330,6857,7630,9048,9671,10286,10418,11720,12703,13098,14827,15938,16480,19038,19467,21776,22411,22638,23770,23658,24547,25407,25172,25989,25256,26503,25643,27030,26439,26106,24748,25119,23974,23339,22328,22689,21877,21050,19548,18236,16916,15397,14480,12754,12373,11132,10005,8867,8124,7387,6524,5780,4646,4038,3634,2939,2696,2074,1691,1473,1179,994,766,656,516,341,282,201,182,153,49,81,22,32,27,8,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,97782255,9.56137E+15,97.82197072,9856296167,1048.226953,291043281.4,999594,1.00041E-06,,650285040.2,325.6937568,0.000652492
7,449,0,572,98,344,195,230,85,141,72,27,43,14,39,3,18,19,11,27,21,24,12,14,23,20,29,40,27,71,68,101,97,203,132,190,156,204,167,207,198,168,246,176,300,284,396,313,566,333,516,430,480,509,619,642,781,780,873,1081,1148,1265,1411,1466,1739,1780,2132,2223,2745,2924,3456,3718,4504,5028,5587,6130,6869,7921,8623,9498,10236,11047,12007,13405,13974,15542,16920,17614,19421,20345,21489,22376,22562,23793,24444,25027,26296,26210,26342,26644,27012,26890,26954,26361,26484,25412,25537,24568,23765,23078,22594,21138,20218,18953,17890,16543,15532,14507,12897,12280,10520,9611,8938,7978,6935,6040,5253,4510,3898,3439,2779,2349,1920,1571,1362,1012,855,623,505,442,278,218,196,120,85,60,44,18,38,15,11,4,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,99082421,9.81733E+15,99.082421,10067980673,1121.582704,250654521.8,1000000,0.000001,,509970551.8,254.9855309,0.000509971
8,0,243,18,208,66,121,71,86,40,45,23,15,14,2,13,8,10,4,12,16,10,16,13,11,15,22,20,37,24,64,49,84,62,111,77,112,96,117,113,110,128,124,165,121,191,213,313,212,326,290,324,329,381,423,460,504,653,758,716,909,1008,1074,1278,1425,1659,1814,2155,2307,2811,3114,3587,3990,4596,5004,5672,6474,7323,8185,9017,9638,10771,11861,12966,14152,15386,16239,17760,18665,20191,21149,21997,22829,23722,24493,25327,25877,26904,26938,26805,27521,27479,27278,26819,26728,26419,25812,25278,24250,23435,22719,21711,20816,19644,18134,17329,16072,14763,13676,12555,11487,10489,9246,8293,7225,6255,5530,4762,4089,3390,2945,2376,1989,1615,1326,1079,850,664,506,391,288,221,191,133,83,53,42,54,15,23,7,11,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,99830363,9.9661E+15,99.83505525,10191977895,1186.51258,225408089.5,999953,1.00005E-06,,417070403,208.5835929,0.000417264
