Step 0
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,1,106,1306,4285,4302,0,0,0,0,0,0,0,
Step 1
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,407,9593,0,0,0,0,0,0,0,0,0,0,
Step 2
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,304,9696,0,0,0,0,0,0,0,0,0,0,
Step 3
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
Occurrunces:,0,0,0,0,1,6,11,54,172,439,926,1468,1974,1969,1553,919,387,104,15,2,0,0,0,0,0,
Step 4
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,0,0,113,518,1022,2012,2316,1849,1344,595,231,0,
Step 5
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,615,1224,1869,2593,1852,1230,617,0,0,0,0,0,
