X-moves,1,4,9,16,25,36,49,64,81,100,121,144,169,196,225,256,289,324,361,400,441,484,529,576,625,676,729,784,841,900,961,1024,1089,1156,1225,1296,1369,1444,1521,1600,1681,1764,1849,1936,2025,2116,2209,2304,2401,2500,2601,2704,2809,2916,3025,3136,3249,3364,3481,3600,3721,3844,3969,4096,4225,4356,4489,4624,4761,4900,5041,5184,5329,5476,5625,5776,5929,6084,6241,6400,6561,6724,6889,7056,7225,7396,7569,7744,7921,8100,8281,8464,8649,8836,9025,9216,9409,9604,9801,10000,10201,10404,10609,10816,11025,11236,11449,11664,11881,12100,12321,12544,12769,12996,13225,13456,13689,13924,14161,14400,14641,14884,15129,15376,15625,15876,16129,16384,16641,16900,17161,17424,17689,17956,18225,18496,18769,19044,19321,19600,19881,20164,20449,20736,21025,21316,21609,21904,22201,22500,22801,23104,23409,23716,24025,24336,24649,24964,25281,25600,25921,26244,26569,26896,27225,27556,27889,28224,28561,28900,29241,29584,29929,30276,30625,30976,31329,31684,32041,32400,32761,33124,33489,33856,34225,34596,34969,35344,35721,36100,36481,36864,37249,37636,38025,38416,38809,39204,39601,40000,40401,40804,41209,41616,42025,42436,42849,43264,43681,44100,44521,44944,45369,45796,46225,46656,47089,47524,47961,48400,48841,49284,49729,50176,50625,51076,51529,51984,52441,52900,53361,53824,54289,54756,55225,55696,56169,56644,57121,57600,58081,58564,59049,59536,60025,60516,61009,61504,62001,62500,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,,Sum,Sum Squared,Mean,Square Sum,t-value,,,,,,,
1,833641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28282876,7.99921E+14,28.282876,4529957416,211.4722876,3730036341,1000000,0.000001,,4576469133,2288.236855,0.004576474
2,0,318527,0,30475,0,0,0,30497,0,30555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7593,0,0,0,0,0,0,0,0,0,0,0,7670,0,0,0,0,0,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7425,0,7425,0,0,0,0,0,7732,0,0,0,0,0,0,0,15191,0,0,0,7637,0,14994,0,7546,0,22540,0,7439,0,0,0,7485,0,37929,0,15164,0,15143,0,30430,0,30111,0,14944,0,0,0,0,0,22806,0,7649,0,7548,0,0,0,22467,0,7436,0,7545,0,15031,0,15170,0,0,0,15351,0,0,0,14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,54612216,2.98249E+15,66.76734462,7241192176,339.3973648,3594879530,817948,1.22257E-06,,4754067436,2906.458149,0.007107589
3,173796,0,77832,0,15998,0,8492,0,27231,0,11809,0,0,0,1380,0,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,0,0,0,1384,0,4802,0,4786,0,0,0,3391,0,1353,0,2072,0,718,0,6394,0,1380,0,2758,0,4759,0,4235,0,5521,0,2063,0,4845,0,4254,0,4198,0,2147,0,3489,0,3408,0,4152,0,5615,0,4900,0,4045,0,3544,0,13895,0,10976,0,10504,0,4126,0,13243,0,9058,0,11003,0,13438,0,12348,0,12677,0,13803,0,10403,0,11590,0,17340,0,18814,0,14594,0,13220,0,19319,0,25188,0,23108,0,25526,0,22772,0,28565,0,25012,0,12353,0,26313,0,11696,0,15328,0,16903,0,11016,0,13805,0,9598,0,7589,0,16060,0,12097,0,7729,0,10499,0,6923,0,8259,0,5514,0,6946,0,2142,0,730,0,1426,0,678,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,84966580,7.21932E+15,84.96658,11003507248,531.9193366,3784187531,1000000,0.000001,,5015216706,2507.61086,0.005015222
4,0,51720,0,41361,0,4327,0,10914,0,14954,0,1647,0,461,0,1549,0,2138,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,80,0,755,0,1306,0,322,0,1733,0,3312,0,1997,0,1484,0,2997,0,1948,0,1944,0,1961,0,2712,0,2485,0,3619,0,5108,0,4498,0,4815,0,3864,0,5208,0,5897,0,4155,0,4012,0,6298,0,6944,0,5407,0,8647,0,8576,0,9585,0,11375,0,11086,0,13104,0,11622,0,13047,0,14905,0,15068,0,15457,0,18200,0,20302,0,18663,0,18895,0,18848,0,21065,0,24475,0,19987,0,23176,0,23823,0,24141,0,30814,0,26078,0,29939,0,23319,0,24485,0,24868,0,22777,0,21190,0,20664,0,20254,0,16571,0,14121,0,16592,0,14395,0,14801,0,11689,0,9875,0,10683,0,9241,0,6377,0,6060,0,4674,0,3242,0,2654,0,2124,0,2117,0,1262,0,1164,0,937,0,964,0,725,0,180,0,58,0,212,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,104668430,1.09555E+16,107.5499071,13514131572,832.6099675,2257051648,973208,1.02753E-06,,3041575613,1561.819138,0.003207913
5,20904,0,14901,0,16019,0,2993,0,6829,0,4850,0,746,0,662,0,1370,0,559,0,53,0,18,0,0,0,0,0,16,0,63,0,74,0,159,0,610,0,388,0,481,0,1452,0,1558,0,1030,0,1793,0,1391,0,1535,0,1040,0,1843,0,1845,0,2171,0,2915,0,3427,0,3818,0,3074,0,3659,0,4457,0,4618,0,4292,0,5077,0,6381,0,6164,0,7142,0,7652,0,9168,0,10655,0,11139,0,11233,0,13050,0,12352,0,14731,0,16183,0,16835,0,18421,0,20829,0,22211,0,22637,0,23227,0,22972,0,25499,0,28270,0,28268,0,28063,0,28061,0,29426,0,30470,0,31566,0,28510,0,28262,0,28062,0,26374,0,25659,0,25165,0,22309,0,21575,0,20701,0,18216,0,17068,0,16648,0,14427,0,12778,0,11470,0,11264,0,8898,0,7616,0,6775,0,5172,0,4391,0,3145,0,2874,0,2140,0,1441,0,996,0,1083,0,576,0,426,0,213,0,122,0,181,0,26,0,55,0,57,0,10,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,117412774,1.37858E+16,117.412774,15397899600,1094.189769,1612140102,1000000,0.000001,,2182960831,1091.481507,0.002182963
6,0,7095,0,6918,0,4893,0,2339,0,3098,0,1348,0,441,0,434,0,675,0,225,0,55,0,27,0,1,0,2,0,19,0,44,0,56,0,208,0,232,0,175,0,452,0,771,0,724,0,700,0,994,0,729,0,867,0,792,0,1060,0,1264,0,1612,0,1979,0,2171,0,2516,0,2359,0,2877,0,3371,0,3555,0,3669,0,4747,0,5294,0,5690,0,6509,0,7349,0,8854,0,9740,0,9803,0,11136,0,11857,0,13583,0,14990,0,15919,0,18118,0,19432,0,21561,0,22731,0,23987,0,25682,0,26674,0,28409,0,30168,0,30324,0,31232,0,31904,0,33255,0,33194,0,32337,0,31724,0,31104,0,30606,0,28854,0,27854,0,26511,0,24468,0,23408,0,21861,0,20501,0,18723,0,17341,0,15408,0,13472,0,12733,0,10760,0,9199,0,7843,0,6571,0,5330,0,4245,0,3499,0,2719,0,2117,0,1529,0,1146,0,798,0,513,0,307,0,242,0,163,0,114,0,79,0,27,0,20,0,8,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,124719976,1.55551E+16,125.0913723,16600710712,1461.923958,999317762.9,997031,1.00298E-06,,1358559522,681.3059648,0.001366675
7,2846,0,2259,0,2780,0,1602,0,1280,0,1068,0,416,0,220,0,270,0,197,0,73,0,19,0,3,0,5,0,13,0,17,0,16,0,63,0,134,0,82,0,146,0,291,0,403,0,317,0,505,0,442,0,456,0,505,0,585,0,649,0,826,0,1068,0,1258,0,1484,0,1636,0,1821,0,2110,0,2474,0,2714,0,3156,0,3779,0,4278,0,4725,0,5525,0,6553,0,7550,0,8462,0,9276,0,10194,0,11058,0,13035,0,14488,0,16088,0,17536,0,19625,0,21442,0,23383,0,25022,0,26464,0,28455,0,30315,0,31356,0,32568,0,33730,0,34413,0,34686,0,34925,0,34524,0,33661,0,32852,0,31637,0,30893,0,29371,0,27781,0,26268,0,24658,0,23081,0,21450,0,19550,0,17892,0,16151,0,14440,0,12961,0,11082,0,9412,0,8067,0,6634,0,5409,0,4330,0,3508,0,2549,0,1919,0,1483,0,1129,0,704,0,478,0,325,0,247,0,170,0,95,0,59,0,38,0,26,0,12,0,7,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,129204866,1.66939E+16,129.204866,17438897400,1749.730128,745000001.9,1000000,0.000001,,1004316032,502.1585181,0.001004317
8,0,1125,0,1150,0,908,0,714,0,613,0,294,0,183,0,96,0,134,0,62,0,24,0,7,0,5,0,7,0,10,0,12,0,16,0,49,0,63,0,63,0,126,0,161,0,197,0,222,0,268,0,265,0,281,0,303,0,399,0,417,0,555,0,737,0,819,0,1034,0,1124,0,1381,0,1545,0,1839,0,2119,0,2597,0,3059,0,3446,0,4098,0,4772,0,5746,0,6456,0,7398,0,8335,0,9619,0,10960,0,12549,0,14065,0,15826,0,17699,0,19571,0,21485,0,23482,0,25683,0,28060,0,29393,0,31520,0,32726,0,34076,0,34807,0,35869,0,36059,0,35826,0,35373,0,34990,0,33772,0,32808,0,31837,0,30298,0,28965,0,27062,0,25573,0,23968,0,22041,0,20206,0,18466,0,16444,0,14700,0,12627,0,10918,0,9392,0,7910,0,6458,0,5189,0,4152,0,3215,0,2513,0,1849,0,1394,0,967,0,661,0,448,0,310,0,211,0,126,0,89,0,40,0,28,0,18,0,8,0,6,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,131891354,1.73953E+16,131.9511279,17987762788,2021.799493,584549872.6,999547,1.00045E-06,,776212186.1,388.2749927,0.000776887
