X-moves,Moves to Solve
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,
1,0,0,0,0,0,0,0,0,0,7470,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,3933,0,1023,0,770,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68,70,74,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,70,0,94,160,0,0,0,0,0,0,0,0,76,0,0,148,0,0,92,79,78,0,0,0,0,179,78,148,303,0,80,311,0,220,0,74,137,329,0,145,0,85,206,158,253,0,0,0,67,0,0,0,0,93,0,0,0,0,0,79,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,119,0,1769,0,622,0,529,0,91,0,12,0,6,21,49,15,14,0,19,11,0,11,20,6,0,4,0,0,8,13,17,3,0,0,0,14,28,33,34,17,15,13,58,65,34,31,90,80,71,15,24,9,42,42,55,32,24,24,32,59,50,13,35,16,97,58,79,163,23,35,81,19,21,10,54,66,96,103,99,91,77,20,97,34,118,53,102,179,68,143,108,148,155,137,141,198,116,170,194,77,177,83,152,98,211,84,143,144,75,76,163,79,84,82,44,86,35,72,5,12,29,75,18,30,6,15,15,13,15,0,21,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,13,0,134,0,661,0,419,0,205,1,50,0,12,2,16,16,34,13,13,9,14,3,11,18,12,9,2,11,2,6,7,6,11,17,6,6,10,12,27,27,26,26,21,36,40,55,43,44,75,48,70,31,59,34,51,47,37,56,46,55,43,51,84,63,62,60,93,89,114,102,76,59,76,49,49,55,80,69,89,140,119,120,128,108,102,106,116,135,142,167,176,174,161,139,153,187,163,161,160,214,170,161,163,198,171,169,192,217,120,125,110,117,120,108,118,87,65,57,54,52,46,36,29,30,22,21,18,11,15,3,11,12,9,4,0,1,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,34,0,103,0,222,0,187,1,111,1,24,1,4,2,8,5,10,5,5,3,8,1,6,8,3,5,3,3,7,5,8,2,5,6,5,3,9,19,29,21,18,22,23,28,28,30,28,28,60,34,28,30,40,45,39,51,42,35,37,47,55,51,59,63,73,65,72,83,68,92,91,78,88,83,65,77,107,110,117,103,143,96,137,119,142,198,176,151,166,186,193,164,208,222,218,220,227,211,212,206,202,226,195,178,194,191,207,184,181,139,161,115,126,114,106,90,96,82,68,44,52,39,51,29,28,31,15,13,14,13,14,3,5,4,7,3,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,3,0,22,0,49,0,80,0,67,1,26,0,16,0,6,0,7,1,9,1,2,1,2,1,4,3,5,5,4,1,1,1,4,9,3,6,6,4,11,8,10,12,11,14,14,28,14,21,21,20,39,18,19,21,24,28,24,29,36,35,38,45,52,47,54,64,56,61,65,86,77,79,82,88,78,91,104,100,100,125,147,126,156,136,148,153,164,228,203,181,197,217,232,242,235,236,241,239,223,268,238,213,240,276,217,219,213,195,185,166,150,184,168,148,110,117,82,84,67,72,61,43,45,36,37,37,18,31,16,10,12,8,7,7,5,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,0,0,0,0,0,0,0,0,0,3,0,20,0,23,0,40,0,31,0,13,1,11,0,3,1,2,7,3,2,1,1,1,2,2,4,0,1,2,0,3,1,4,2,1,3,4,4,6,8,3,5,6,8,11,10,13,15,19,15,20,16,13,23,16,18,17,25,32,36,28,48,32,40,44,42,40,44,73,64,58,73,69,92,98,94,100,96,114,126,138,129,170,163,176,199,176,205,210,236,226,240,233,258,239,260,249,275,259,261,251,263,255,221,229,228,248,208,208,180,163,152,166,136,119,104,85,72,56,61,58,44,42,37,48,33,26,17,14,20,8,8,8,5,3,3,3,2,0,2,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,8,0,5,0,9,0,10,0,5,0,5,0,0,0,2,0,0,0,3,0,2,2,4,0,0,0,0,1,1,0,1,1,0,2,0,0,3,3,7,0,2,6,5,2,6,3,8,7,7,7,12,12,13,9,16,10,25,23,20,27,25,32,27,26,40,36,42,33,55,48,60,79,74,67,84,100,112,117,104,125,159,169,179,181,181,208,190,226,212,227,253,262,245,286,275,299,253,284,263,271,281,276,249,260,232,275,229,213,197,206,154,151,147,135,120,95,94,67,72,43,50,46,39,33,22,18,25,9,12,12,10,5,5,2,3,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,3,0,4,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,3,1,2,1,4,0,2,1,7,5,9,6,5,9,6,5,6,6,14,11,19,11,5,15,18,12,21,23,30,28,26,31,39,37,30,59,61,73,53,77,84,93,95,108,137,133,155,138,157,174,233,208,223,240,244,247,251,294,302,290,291,307,292,301,292,272,275,265,292,235,251,200,228,189,218,184,145,119,120,117,98,112,82,84,75,50,47,43,40,28,32,27,21,16,5,11,7,6,5,1,5,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,4,2,4,3,2,4,4,5,5,1,3,6,3,7,13,7,7,12,21,14,16,22,24,28,31,38,32,43,40,50,66,73,70,88,104,111,111,115,146,146,176,171,159,207,227,229,245,266,308,277,293,298,288,294,305,313,317,285,286,263,284,271,262,247,216,232,194,176,163,150,143,114,119,102,94,82,60,69,68,50,28,41,33,25,10,10,10,3,4,7,2,5,5,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
