Step 0
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,8,9,10,11,
Occurrunces:,0,4,109,1111,4427,2357,1390,455,114,28,5,0,
Step 1
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,5,6,7,
Occurrunces:,0,0,7,184,7934,1730,139,6,
Step 2
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,3,4,
Occurrunces:,48,9755,197,0,0,
Step 3
Move no.:,0,
Occurences:,0,
No. of Loops:,0,1,2,
Occurrunces:,142,9858,0,
