X-moves,1,4,9,16,25,36,49,64,81,100,121,144,169,196,225,256,289,324,361,400,441,484,529,576,625,676,729,784,841,900,961,1024,1089,1156,1225,1296,1369,1444,1521,1600,1681,1764,1849,1936,2025,2116,2209,2304,2401,2500,2601,2704,2809,2916,3025,3136,3249,3364,3481,3600,3721,3844,3969,4096,4225,4356,4489,4624,4761,4900,5041,5184,5329,5476,5625,5776,5929,6084,6241,6400,6561,6724,6889,7056,7225,7396,7569,7744,7921,8100,8281,8464,8649,8836,9025,9216,9409,9604,9801,10000,10201,10404,10609,10816,11025,11236,11449,11664,11881,12100,12321,12544,12769,12996,13225,13456,13689,13924,14161,14400,14641,14884,15129,15376,15625,15876,16129,16384,16641,16900,17161,17424,17689,17956,18225,18496,18769,19044,19321,19600,19881,20164,20449,20736,21025,21316,21609,21904,22201,22500,22801,23104,23409,23716,24025,24336,24649,24964,25281,25600,25921,26244,26569,26896,27225,27556,27889,28224,28561,28900,29241,29584,29929,30276,30625,30976,31329,31684,32041,32400,32761,33124,33489,33856,34225,34596,34969,35344,35721,36100,36481,36864,37249,37636,38025,38416,38809,39204,39601,40000,40401,40804,41209,41616,42025,42436,42849,43264,43681,44100,44521,44944,45369,45796,46225,46656,47089,47524,47961,48400,48841,49284,49729,50176,50625,51076,51529,51984,52441,52900,53361,53824,54289,54756,55225,55696,56169,56644,57121,57600,58081,58564,59049,59536,60025,60516,61009,61504,62001,62500,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,,Sum,Sum Squared,Mean,Square Sum
1,833626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83227,0,0,0,0,0,0,0,83147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13976852,1.95352E+14,13.976852,1041785184
2,0,287821,0,113848,0,0,0,7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15166,0,22784,0,0,0,7632,0,0,0,0,0,0,0,0,7535,7464,0,15020,15228,15224,0,7607,7317,22627,0,38210,0,15021,0,38108,0,7440,0,45471,0,7579,0,30049,0,15018,0,7545,0,7521,7636,0,0,0,0,0,0,0,0,0,0,7531,0,0,0,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31200190,9.73452E+14,38.15393552,2349597944
3,175164,0,70907,0,65219,0,2057,0,6858,0,4186,0,2699,0,2149,0,0,0,2121,0,0,0,2063,0,9018,0,1365,0,22335,0,9827,0,4224,0,2720,0,6970,0,6935,0,9039,0,7566,701,11896,0,16243,678,15327,0,18193,0,22046,0,6095,0,16754,0,11137,0,9192,0,8893,2749,6162,703,17862,4869,13278,4746,28459,2155,34574,2893,31523,0,44446,0,33657,0,38247,723,28511,1375,21383,680,24387,0,24968,2031,21040,694,16685,2838,12343,718,6821,1435,2776,0,3441,0,2742,0,4805,0,0,0,658,0,663,0,702,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,47296994,2.23701E+15,47.296994,3468034816
4,0,47358,0,55747,0,19108,0,4117,121,3155,0,2828,0,2095,226,2194,0,1200,0,639,0,1198,0,5355,0,4319,0,9195,0,11624,0,6286,130,6427,0,8034,0,11566,207,11085,123,11404,71,11738,1181,18354,312,15228,645,18472,165,18447,130,15653,319,15574,643,18137,901,17473,760,19991,562,22488,1719,23019,1878,26675,3641,30999,1955,35754,2207,41471,1691,42598,1651,40289,1225,45923,1787,37470,1428,32934,1408,33434,838,32449,2218,27622,1257,19190,1109,17031,962,11292,467,6796,1194,7051,132,2959,0,3144,0,1413,118,1063,0,849,0,508,0,198,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58837141,3.46181E+15,60.39217922,4337827129
5,20919,0,13952,0,24480,0,6707,23,2221,99,1819,13,1698,56,1292,61,1082,19,815,0,478,0,2417,0,3979,33,2636,0,8974,16,4506,29,5324,72,5617,0,9276,104,8914,161,9704,205,11429,671,13250,817,14639,391,14587,539,16956,375,17066,449,16950,467,20271,831,20731,958,22285,938,25826,1089,29831,1329,32685,2278,35911,2163,40947,1956,47035,2140,49432,2285,49761,2176,48951,2195,49836,2165,44568,1864,38992,1681,37000,1970,30853,1613,25645,1312,20311,866,15582,734,10951,730,7356,411,5404,178,3946,109,2257,33,1217,34,973,12,608,5,281,10,104,3,59,0,21,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,66289832,4.39434E+15,66.289832,4965162556
6,0,6237,0,9402,0,7412,0,3114,61,885,31,952,15,874,56,738,11,572,15,367,0,478,3,2074,7,1919,16,2955,6,4314,24,2981,54,3935,29,4773,61,6273,107,6773,193,8032,230,9318,525,11248,440,11550,347,12914,450,14733,428,15642,572,18076,682,20232,914,22845,1043,26008,1111,30850,1306,34484,1624,39740,2089,44228,2181,49552,2143,54102,2400,55898,2756,55912,2537,55671,2422,52658,2337,47854,2087,42986,1955,37617,1819,30597,1375,24764,1253,19081,877,14231,713,9887,518,7055,305,4480,166,3035,106,1797,61,1035,40,668,38,339,6,146,5,88,3,63,1,11,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70834632,5.01755E+15,71.04613635,5391768682
7,2717,0,2117,0,4255,0,2387,6,1103,36,468,6,465,19,417,20,341,12,266,3,229,2,613,0,1179,6,1084,7,2341,7,1794,23,2187,44,2585,32,3579,76,4073,108,4955,137,5882,261,7030,301,8193,312,9157,418,10837,392,12486,487,14372,587,17290,733,20137,887,23723,1064,28458,1257,33526,1513,39391,1851,44528,2190,50517,2305,56073,2586,59632,2728,61439,2818,61637,2829,60192,2669,55075,2541,50039,2203,43692,1994,36646,1763,30156,1371,23385,1016,17769,788,12876,622,8919,428,6031,238,4041,152,2435,81,1431,54,863,25,450,23,260,8,103,8,73,2,30,0,16,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,73754236,5.43969E+15,73.754236,5699003358
8,0,946,0,1600,0,1325,0,890,14,351,8,280,4,244,18,211,3,168,2,100,1,153,1,497,3,575,6,791,4,1114,16,1051,25,1441,14,1728,44,2328,68,2739,85,3480,103,4148,181,5351,198,6172,238,7312,286,9085,377,10913,450,13316,602,16469,742,20225,905,25076,1098,30598,1427,36417,1645,43326,2111,50003,2326,56407,2523,61072,2814,65124,3045,65773,2955,64762,2870,61532,2789,56492,2548,49881,2337,42568,1993,35295,1577,27740,1254,21742,964,16111,761,11201,507,7676,369,5227,222,3211,137,2044,78,1106,47,672,26,338,15,192,8,86,2,37,3,13,0,5,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75566753,5.71033E+15,75.59812622,5904367245
